policy_id,customer_id,policy_type,premium,sum_insured,start_date,end_date
512,247,Motor,1450,145000,8/5/2023,1/12/2027
513,247,Motor,500,50000,11/10/2022,9/10/2024
514,248,Health,2190,219000,8/18/2021,6/12/2023
515,248,Life,3850,385000,1/14/2022,6/30/2023
516,249,Motor,3934,393400,1/3/2021,8/27/2025
517,249,Life,4491,449100,4/22/2021,12/2/2025
518,249,Motor,1645,164500,6/10/2021,2/22/2024
519,250,Health,2184,218400,8/10/2024,5/13/2026
520,250,Life,1112,111200,4/28/2021,8/5/2025
521,250,Health,2503,250300,6/22/2020,7/9/2022
522,251,Motor,3460,346000,10/29/2024,2/5/2029
523,252,Motor,1048,104800,5/7/2020,6/7/2024
524,252,Life,4182,418200,9/27/2022,7/5/2027
525,252,Life,3112,311200,2/27/2024,10/27/2027
526,253,Life,1942,194200,5/7/2024,8/15/2028
527,254,Health,2584,258400,12/30/2022,6/8/2024
528,255,Motor,1552,155200,2/26/2022,1/5/2027
529,255,Life,1333,133300,8/18/2023,1/7/2028
530,256,Health,1857,185700,8/14/2022,8/27/2023
531,256,Health,3902,390200,9/2/2022,7/11/2027
532,257,Life,4320,432000,9/28/2022,6/18/2024
533,257,Motor,3760,376000,3/12/2024,4/30/2028
534,258,Health,3949,394900,8/28/2024,5/3/2029
535,258,Motor,2355,235500,1/11/2023,11/15/2027
536,259,Motor,820,82000,2/6/2021,6/28/2023
537,260,Health,3815,381500,2/1/2025,10/23/2027
538,260,Health,2854,285400,6/25/2022,1/12/2025
539,261,Health,4790,479000,9/28/2023,7/23/2028
540,261,Life,3187,318700,11/28/2021,5/17/2026
541,262,Motor,2622,262200,7/21/2022,4/17/2027
542,262,Health,4435,443500,6/24/2023,6/22/2028
543,262,Health,4079,407900,9/27/2021,12/3/2025
544,263,Life,3135,313500,3/30/2021,7/9/2023
545,263,Motor,4725,472500,6/6/2024,3/11/2027
546,264,Health,3578,357800,3/22/2021,6/24/2024
547,264,Life,841,84100,9/15/2020,6/28/2023
548,264,Health,3052,305200,12/31/2021,11/18/2023
549,265,Motor,532,53200,12/18/2022,11/18/2025
550,265,Life,1331,133100,10/19/2020,9/6/2023
551,265,Motor,4605,460500,10/23/2020,5/22/2023
552,266,Life,1013,101300,12/16/2020,6/14/2022
553,266,Motor,642,64200,3/1/2025,4/26/2027
554,266,Life,4014,401400,11/17/2023,3/13/2027
555,267,Health,3840,384000,9/29/2020,2/11/2025
556,267,Life,3393,339300,2/19/2025,2/11/2027
557,267,Motor,609,60900,1/11/2025,6/27/2027
558,268,Life,4577,457700,5/10/2022,4/9/2024
559,269,Health,4785,478500,4/14/2021,12/17/2024
560,269,Life,4752,475200,8/25/2024,9/8/2025
561,269,Health,1594,159400,3/17/2022,8/7/2023
562,270,Motor,2314,231400,1/1/2023,5/29/2026
563,271,Motor,1182,118200,1/12/2021,6/17/2022
564,271,Health,2437,243700,7/15/2022,5/17/2024
565,272,Motor,1438,143800,8/29/2024,3/3/2029
566,273,Motor,4561,456100,12/19/2021,5/27/2025
567,273,Motor,632,63200,1/6/2025,7/17/2027
568,273,Health,4770,477000,11/13/2023,3/14/2027
569,274,Health,2128,212800,2/9/2024,10/18/2026
570,274,Motor,1885,188500,10/30/2020,8/30/2022
571,275,Motor,1818,181800,12/9/2021,3/20/2025
572,275,Life,3833,383300,9/14/2021,1/9/2023
573,275,Health,1526,152600,4/20/2023,1/31/2027
574,276,Health,2512,251200,8/14/2024,12/7/2026
575,276,Motor,1173,117300,12/30/2020,6/24/2022
576,276,Motor,1663,166300,9/25/2024,11/5/2025
577,277,Life,3492,349200,12/23/2020,4/6/2024
578,277,Life,3346,334600,3/14/2022,10/29/2026
579,278,Health,3753,375300,9/18/2020,8/10/2022
580,278,Health,3783,378300,4/15/2022,8/11/2025
581,278,Life,4096,409600,6/10/2021,10/27/2024
582,279,Life,2060,206000,1/14/2022,11/8/2026
583,279,Motor,1312,131200,3/16/2023,2/27/2027
584,280,Life,2334,233400,10/1/2023,1/16/2026
585,281,Life,2800,280000,8/19/2023,2/24/2025
586,282,Health,1693,169300,8/10/2024,6/16/2029
587,282,Life,4751,475100,4/20/2020,6/29/2021
588,282,Motor,4050,405000,6/4/2023,6/22/2025
589,283,Life,1503,150300,12/24/2021,9/7/2026
590,283,Life,674,67400,4/24/2023,10/12/2026
591,284,Life,2567,256700,3/20/2022,11/28/2026
592,284,Life,4299,429900,12/23/2023,10/7/2025
593,284,Motor,1013,101300,8/3/2023,9/3/2025
594,285,Motor,4503,450300,11/24/2021,12/12/2025
595,285,Life,1659,165900,9/3/2024,9/16/2025
596,285,Health,3996,399600,1/3/2023,8/23/2024
597,286,Motor,4342,434200,6/11/2023,8/5/2026
598,286,Health,1768,176800,7/3/2023,11/28/2024
599,287,Health,987,98700,3/10/2023,8/4/2025
600,288,Health,4208,420800,2/19/2024,1/27/2027
601,289,Motor,3378,337800,7/25/2022,10/10/2023
602,289,Health,4839,483900,5/20/2024,8/10/2027
603,290,Life,1900,190000,11/18/2024,4/7/2026
604,290,Life,2092,209200,7/29/2020,1/11/2023
605,290,Health,4460,446000,2/3/2024,8/20/2025
606,291,Motor,4665,466500,7/23/2022,10/29/2025
607,291,Motor,2526,252600,9/15/2022,4/24/2027
608,291,Motor,4060,406000,1/23/2025,2/5/2026
609,292,Health,4823,482300,1/18/2025,4/16/2028
610,292,Motor,3872,387200,11/5/2023,5/2/2028
611,293,Motor,4449,444900,11/3/2022,1/2/2027
612,293,Motor,4637,463700,4/12/2023,9/22/2027
613,293,Motor,4302,430200,8/17/2021,10/2/2023
614,294,Life,3255,325500,1/16/2023,12/21/2025
615,295,Motor,2068,206800,2/2/2024,8/30/2027
616,296,Motor,996,99600,1/20/2025,6/8/2028
617,296,Motor,4603,460300,7/25/2024,6/10/2028
618,297,Life,2353,235300,1/22/2023,10/20/2027
619,298,Health,4773,477300,2/27/2024,10/7/2026
620,298,Motor,1899,189900,1/22/2021,9/27/2023
621,298,Life,3868,386800,10/14/2022,3/2/2026
622,299,Health,614,61400,6/20/2020,5/8/2023
623,299,Life,4779,477900,11/20/2023,7/11/2027
624,299,Motor,970,97000,11/10/2024,10/30/2028
625,300,Life,773,77300,11/21/2024,12/23/2028
626,300,Life,4783,478300,4/16/2023,6/23/2025
627,301,Motor,4391,439100,5/13/2021,11/26/2024
628,301,Life,4758,475800,3/27/2020,12/19/2022
629,301,Life,3482,348200,11/30/2024,2/26/2026
630,302,Life,3244,324400,7/26/2024,11/28/2027
631,303,Life,4627,462700,8/11/2022,3/13/2024
632,304,Health,4842,484200,5/14/2024,5/28/2027
633,304,Health,2395,239500,9/1/2020,11/14/2022
634,304,Life,4849,484900,3/26/2020,4/28/2021
635,305,Life,3620,362000,10/18/2023,6/25/2028
636,306,Health,1490,149000,2/23/2025,11/21/2029
637,306,Life,4739,473900,10/29/2024,5/30/2028
638,307,Life,3605,360500,11/12/2021,10/15/2026
639,307,Health,1652,165200,4/6/2023,1/13/2027
640,308,Health,1986,198600,11/24/2024,7/30/2028
641,309,Motor,2605,260500,11/2/2022,11/26/2026
642,309,Motor,2981,298100,10/17/2023,2/16/2026
643,310,Life,4537,453700,8/8/2021,8/2/2024
644,311,Health,4335,433500,4/22/2023,4/30/2024
645,311,Life,1633,163300,9/7/2023,11/27/2024
646,312,Health,627,62700,4/16/2024,6/11/2026
647,312,Health,4360,436000,5/26/2022,12/25/2025
648,313,Health,1848,184800,5/31/2020,2/13/2023
649,314,Motor,2013,201300,12/1/2022,8/28/2024
650,314,Motor,3162,316200,2/14/2022,1/15/2025
651,314,Health,2910,291000,9/3/2022,5/15/2025
652,315,Health,869,86900,3/15/2024,12/19/2028
653,315,Motor,794,79400,10/12/2022,4/14/2025
654,315,Life,2087,208700,9/22/2024,11/21/2025
655,316,Life,3152,315200,9/19/2022,12/25/2026
656,316,Life,1757,175700,5/9/2024,9/19/2027
657,316,Life,517,51700,3/20/2024,12/12/2028
658,317,Health,1756,175600,11/15/2024,7/17/2029
659,317,Life,1463,146300,5/31/2021,5/15/2024
660,317,Life,4245,424500,12/14/2022,12/20/2026
661,318,Motor,4951,495100,1/21/2025,4/7/2026
662,318,Life,900,90000,7/4/2021,8/16/2023
663,318,Health,1539,153900,7/17/2023,3/5/2026
664,319,Health,976,97600,2/7/2024,5/19/2025
665,320,Life,2337,233700,1/18/2022,5/14/2023
666,320,Health,3100,310000,10/24/2020,6/17/2022
667,320,Health,1065,106500,10/31/2021,4/9/2025
668,321,Motor,2490,249000,4/2/2022,5/13/2025
669,321,Health,513,51300,8/18/2022,7/18/2026
670,321,Health,1666,166600,10/2/2022,2/5/2024
671,322,Health,3811,381100,5/2/2022,2/13/2027
672,323,Health,2732,273200,6/25/2023,6/15/2027
673,324,Life,3128,312800,10/25/2020,1/25/2025
674,324,Health,1278,127800,11/21/2022,7/15/2027
675,324,Motor,1425,142500,9/26/2020,8/26/2024
676,325,Health,3132,313200,7/16/2021,8/10/2025
677,326,Motor,2260,226000,5/6/2023,3/27/2025
678,326,Motor,543,54300,10/7/2020,6/22/2023
679,326,Health,1293,129300,5/14/2024,11/8/2028
680,327,Motor,1857,185700,2/18/2021,5/16/2023
681,327,Life,3974,397400,10/10/2020,2/8/2022
682,328,Life,2338,233800,5/7/2023,5/5/2027
683,328,Motor,622,62200,6/14/2022,9/3/2024
684,329,Health,4487,448700,11/13/2024,4/24/2027
685,330,Life,1078,107800,6/3/2021,8/13/2025
686,331,Motor,1248,124800,10/19/2024,10/30/2028
687,331,Motor,1437,143700,7/18/2022,10/7/2024
688,331,Motor,2521,252100,7/12/2020,10/19/2024
689,332,Life,4587,458700,11/5/2023,7/31/2027
690,333,Health,4868,486800,3/30/2022,9/23/2025
691,333,Motor,851,85100,9/4/2022,10/9/2025
692,334,Health,4998,499800,3/13/2021,8/26/2023
693,335,Motor,975,97500,1/31/2025,7/13/2029
694,335,Motor,3016,301600,7/14/2023,2/11/2026
695,336,Motor,3668,366800,2/14/2021,6/27/2024
696,337,Health,3710,371000,1/13/2025,3/17/2027
697,337,Health,2176,217600,1/25/2025,2/21/2026
698,338,Life,4926,492600,11/29/2020,10/17/2025
699,338,Motor,2943,294300,6/28/2022,5/6/2026
700,338,Health,3035,303500,7/23/2020,12/12/2024
701,339,Motor,4896,489600,9/27/2023,1/31/2028
702,339,Health,4606,460600,2/16/2023,5/7/2025
703,340,Motor,2888,288800,12/26/2023,11/29/2028
704,341,Life,4719,471900,2/3/2024,12/10/2026
705,342,Motor,4974,497400,2/15/2023,8/2/2025
706,342,Life,3986,398600,5/25/2024,12/26/2028
707,342,Health,4495,449500,9/18/2023,5/3/2026
708,343,Health,1292,129200,11/10/2020,2/9/2023
709,343,Life,3964,396400,5/30/2023,11/9/2027
710,344,Health,2708,270800,4/17/2024,9/7/2027
711,345,Health,1796,179600,7/8/2024,7/20/2025
712,345,Life,1522,152200,7/22/2021,4/20/2025
713,345,Health,3027,302700,2/8/2022,1/24/2027
714,346,Life,2054,205400,11/30/2022,3/14/2026
715,346,Health,2343,234300,7/2/2022,1/31/2027
716,346,Health,2718,271800,7/12/2024,8/31/2025
717,347,Motor,3288,328800,7/9/2021,3/18/2026
718,348,Motor,4628,462800,5/14/2020,3/23/2022
719,349,Life,2356,235600,5/9/2021,3/7/2024
720,349,Life,3281,328100,7/31/2022,10/27/2024
721,350,Health,4486,448600,1/11/2021,6/7/2024
722,351,Life,3911,391100,1/7/2024,12/25/2026
723,351,Health,3120,312000,5/5/2021,1/30/2024
724,352,Life,4961,496100,10/21/2024,11/27/2025
725,353,Motor,3733,373300,11/12/2023,7/7/2028
726,354,Health,2021,202100,1/22/2025,8/10/2029
727,354,Life,4047,404700,6/6/2022,9/22/2023
728,354,Motor,4389,438900,7/21/2023,7/26/2026
729,355,Life,3552,355200,3/9/2023,6/27/2027
730,356,Health,3254,325400,2/3/2024,1/15/2029
731,356,Motor,3258,325800,6/4/2022,7/24/2024
732,357,Motor,4164,416400,8/4/2023,4/1/2026
733,358,Health,4984,498400,6/28/2022,11/29/2025
734,359,Health,3208,320800,6/22/2020,10/27/2022
735,360,Motor,3842,384200,3/19/2023,5/11/2027
736,361,Health,3965,396500,1/3/2021,7/5/2023
737,361,Life,4723,472300,2/17/2021,1/4/2026
738,362,Life,3820,382000,11/20/2022,6/2/2026
739,363,Health,913,91300,3/25/2023,3/26/2025
740,363,Life,4688,468800,10/3/2022,8/26/2027
741,363,Motor,948,94800,10/8/2020,9/15/2025
742,364,Health,1198,119800,7/6/2020,7/11/2024
743,365,Motor,1385,138500,11/16/2022,2/12/2027
744,366,Motor,4273,427300,12/16/2023,10/1/2027
745,366,Health,3937,393700,4/16/2021,8/22/2024
746,366,Life,3293,329300,11/10/2024,8/8/2028
747,367,Life,4517,451700,1/14/2024,2/3/2025
748,367,Health,3792,379200,7/6/2021,7/7/2025
749,368,Life,760,76000,7/15/2024,1/24/2029
750,368,Health,4843,484300,5/20/2021,7/25/2023
751,369,Health,3506,350600,11/3/2021,10/23/2023
752,369,Life,2993,299300,2/24/2025,10/31/2028
753,370,Life,839,83900,2/17/2024,4/15/2026
754,370,Health,2113,211300,9/15/2023,2/3/2026
755,371,Life,1956,195600,3/21/2024,6/8/2027
756,372,Life,2050,205000,7/14/2023,1/16/2026
757,372,Motor,1820,182000,7/4/2024,10/30/2028
758,373,Health,3733,373300,11/11/2020,7/24/2023
759,373,Life,587,58700,5/6/2023,9/17/2027
760,374,Motor,2565,256500,3/24/2020,3/3/2024
761,375,Life,3133,313300,7/9/2024,6/6/2027
762,375,Life,2605,260500,9/11/2023,2/13/2026
763,376,Motor,3336,333600,3/29/2021,4/30/2023
764,377,Motor,2567,256700,8/25/2024,8/9/2029
765,377,Life,4298,429800,4/17/2022,11/11/2025
766,377,Motor,1509,150900,3/17/2024,12/31/2025
767,378,Life,673,67300,11/20/2020,1/18/2024
768,378,Life,4484,448400,12/11/2024,12/4/2029
769,378,Health,1251,125100,8/19/2023,9/22/2027
770,379,Life,3302,330200,10/10/2023,12/13/2025
771,379,Life,575,57500,6/21/2021,11/16/2022
772,380,Life,2357,235700,11/28/2020,7/23/2023
773,380,Life,1922,192200,11/10/2020,10/19/2024
774,380,Life,1199,119900,1/23/2023,2/18/2025
775,381,Motor,3524,352400,11/14/2023,6/14/2028
776,381,Motor,1890,189000,4/17/2024,12/3/2025
777,381,Health,1481,148100,2/15/2021,11/17/2023
778,382,Life,3292,329200,12/11/2022,6/10/2024
779,382,Motor,3594,359400,8/23/2020,2/17/2024
780,383,Health,4943,494300,10/7/2023,6/30/2027
781,383,Health,4441,444100,10/18/2020,12/21/2021
782,384,Motor,678,67800,12/15/2024,9/15/2026
783,384,Health,866,86600,7/29/2022,3/28/2026
784,384,Motor,1922,192200,6/4/2023,3/25/2028
785,385,Motor,4566,456600,11/5/2022,9/22/2027
786,385,Life,1424,142400,11/19/2021,11/3/2025
787,385,Life,2035,203500,3/11/2025,7/17/2028
788,386,Health,950,95000,1/11/2025,6/5/2029
789,387,Life,2842,284200,10/26/2024,3/12/2029
790,388,Motor,2398,239800,7/24/2022,6/6/2026
791,389,Motor,4673,467300,7/6/2020,6/13/2024
792,389,Motor,4692,469200,12/8/2024,7/27/2028
793,390,Motor,4948,494800,1/5/2022,9/8/2024
794,390,Life,3272,327200,10/6/2023,12/21/2024
795,391,Motor,1767,176700,11/4/2022,12/31/2026
796,391,Health,1669,166900,11/3/2023,3/10/2025
797,392,Life,2574,257400,9/20/2020,9/30/2024
798,392,Health,4010,401000,6/14/2020,9/5/2022
799,392,Health,2185,218500,6/21/2024,5/11/2029
800,393,Life,877,87700,12/22/2022,4/5/2025
801,393,Life,696,69600,3/19/2022,2/24/2027
802,393,Life,3985,398500,4/9/2021,12/24/2022
803,394,Health,885,88500,4/30/2020,5/1/2021
804,394,Motor,1268,126800,12/12/2024,3/29/2028
805,394,Life,3742,374200,2/17/2021,11/12/2023
806,395,Health,2949,294900,7/26/2023,11/6/2026
807,395,Health,3319,331900,7/14/2020,9/7/2021
808,396,Life,4398,439800,12/8/2023,3/9/2028
809,397,Life,3951,395100,9/13/2023,4/24/2026
810,397,Motor,1193,119300,5/4/2024,5/1/2027
811,398,Motor,582,58200,2/22/2025,5/14/2029
812,398,Motor,700,70000,11/3/2020,3/26/2022
813,399,Life,3685,368500,1/13/2024,6/25/2025
814,399,Health,3526,352600,9/29/2024,3/17/2028
815,400,Life,1875,187500,1/17/2021,1/16/2026
816,400,Life,1775,177500,2/27/2021,10/20/2025
817,400,Health,3946,394600,8/30/2022,6/20/2024
818,401,Health,2909,290900,11/2/2021,8/4/2025
819,401,Motor,1519,151900,1/2/2022,7/23/2025
820,401,Motor,2424,242400,3/14/2025,11/24/2027
821,402,Health,3821,382100,11/6/2021,6/12/2026
822,402,Health,3204,320400,12/21/2020,10/4/2022
823,402,Life,2445,244500,10/3/2022,3/10/2026
824,403,Life,2558,255800,5/11/2021,6/14/2025
825,403,Life,2652,265200,6/14/2022,10/14/2024
826,404,Life,2803,280300,9/4/2022,4/20/2026
827,404,Motor,2564,256400,6/23/2022,8/14/2025
828,405,Health,589,58900,8/14/2021,11/2/2024
829,405,Health,2527,252700,4/9/2020,9/15/2024
830,405,Health,4240,424000,3/30/2022,3/6/2026
831,406,Motor,2389,238900,12/16/2022,12/20/2026
832,406,Motor,798,79800,7/29/2020,8/11/2024
833,406,Health,602,60200,4/14/2020,10/20/2022
834,407,Motor,4905,490500,2/3/2021,12/14/2025
835,407,Motor,923,92300,4/17/2023,7/7/2026
836,408,Life,1705,170500,1/25/2025,1/18/2030
837,409,Health,4861,486100,2/14/2021,6/18/2024
838,410,Life,2013,201300,4/7/2024,12/3/2025
839,410,Life,4211,421100,1/31/2022,6/9/2023
840,411,Life,3284,328400,11/10/2020,9/23/2022
841,411,Life,3569,356900,11/27/2024,9/8/2026
842,411,Motor,2150,215000,1/4/2022,11/2/2025
843,412,Motor,3075,307500,1/10/2022,2/24/2024
844,412,Motor,1991,199100,7/19/2020,10/18/2022
845,412,Life,2527,252700,8/24/2021,4/4/2026
846,413,Motor,2766,276600,8/31/2024,11/9/2025
847,414,Health,3202,320200,9/1/2020,10/29/2024
848,415,Life,1584,158400,10/13/2021,3/10/2025
849,415,Motor,4925,492500,10/23/2020,6/13/2022
850,416,Life,4157,415700,11/7/2024,6/18/2028
851,417,Life,1696,169600,8/6/2022,3/18/2024
852,417,Motor,3111,311100,12/1/2022,2/20/2025
853,417,Life,1833,183300,9/11/2020,6/15/2024
854,418,Health,1003,100300,9/23/2023,12/16/2025
855,418,Health,1086,108600,2/13/2025,4/12/2027
856,419,Motor,4295,429500,8/11/2024,8/12/2026
857,419,Life,4384,438400,6/30/2020,5/16/2023
858,419,Health,4926,492600,1/23/2022,12/25/2026
859,420,Life,3660,366000,4/7/2023,9/23/2026
860,420,Motor,3534,353400,3/3/2022,9/27/2024
861,420,Motor,3021,302100,2/4/2022,9/9/2025
862,421,Health,2046,204600,7/5/2021,8/27/2022
863,422,Health,3475,347500,2/3/2024,9/18/2025
864,422,Motor,3989,398900,5/29/2021,1/19/2024
865,422,Life,2759,275900,5/6/2022,11/11/2025
866,423,Life,1263,126300,1/15/2021,12/16/2022
867,423,Health,504,50400,6/19/2024,10/6/2025
868,424,Health,1704,170400,10/22/2021,12/6/2025
869,424,Health,4758,475800,11/1/2023,2/14/2028
870,424,Life,1345,134500,9/10/2020,8/19/2025
871,425,Motor,2749,274900,6/14/2020,1/13/2025
872,425,Health,594,59400,6/2/2023,8/26/2024
873,425,Motor,3624,362400,7/20/2023,7/3/2028
874,426,Health,2465,246500,5/16/2021,1/10/2024
875,426,Motor,2106,210600,4/20/2021,11/25/2024
876,426,Motor,1945,194500,6/21/2024,8/17/2027
877,427,Motor,3630,363000,12/30/2020,6/18/2022
878,427,Health,2875,287500,9/6/2022,4/17/2027
879,427,Motor,4851,485100,6/9/2023,5/24/2025
880,428,Motor,1585,158500,7/12/2023,11/7/2027
881,428,Health,2027,202700,3/13/2022,1/17/2025
882,429,Motor,4527,452700,6/29/2022,7/20/2025
883,429,Motor,784,78400,4/15/2024,3/25/2028
884,430,Life,764,76400,5/25/2023,3/13/2027
885,430,Life,3441,344100,6/16/2023,4/20/2025
886,431,Health,3969,396900,12/9/2021,1/12/2025
887,431,Motor,4217,421700,3/15/2023,7/21/2025
888,432,Life,4309,430900,9/17/2020,11/7/2023
889,432,Health,504,50400,7/15/2021,6/6/2025
890,433,Health,2457,245700,9/4/2024,2/16/2027
891,433,Motor,1310,131000,7/1/2023,8/16/2027
892,434,Motor,2219,221900,1/1/2024,1/23/2027
893,435,Motor,3193,319300,11/18/2024,9/15/2029
894,435,Motor,2507,250700,4/19/2020,6/20/2023
895,435,Health,4212,421200,3/4/2021,4/5/2024
896,436,Health,2986,298600,10/30/2020,2/14/2022
897,436,Life,1067,106700,2/7/2021,3/14/2025
898,437,Life,3544,354400,7/22/2023,10/7/2027
899,438,Life,4604,460400,10/16/2020,10/6/2025
900,439,Health,3279,327900,11/9/2024,11/6/2028
901,440,Life,2223,222300,12/22/2020,5/21/2025
902,440,Motor,3250,325000,11/11/2024,4/7/2027
903,440,Motor,3425,342500,5/18/2020,2/5/2022
904,441,Health,2758,275800,12/24/2023,8/4/2027
905,442,Health,898,89800,5/4/2020,12/15/2022
906,442,Life,4726,472600,6/1/2024,5/14/2029
907,442,Motor,2742,274200,7/21/2020,10/3/2021
908,443,Life,4165,416500,7/13/2021,5/20/2026
909,443,Health,3786,378600,2/16/2021,8/28/2025
910,444,Life,4849,484900,3/18/2021,2/9/2024
911,444,Health,4087,408700,1/4/2021,1/27/2024
912,445,Motor,3044,304400,10/12/2021,1/13/2026
913,445,Health,3183,318300,4/25/2021,6/25/2024
914,445,Motor,1270,127000,3/30/2021,9/6/2023
915,446,Motor,4277,427700,6/15/2020,10/15/2024
916,447,Motor,4172,417200,11/3/2023,9/30/2026
917,448,Life,3190,319000,11/25/2022,6/30/2024
918,449,Health,3291,329100,8/4/2022,6/13/2027
919,449,Health,965,96500,2/1/2023,4/19/2027
920,449,Motor,709,70900,10/1/2020,7/13/2023
921,450,Health,1099,109900,11/16/2021,7/22/2026
922,450,Life,2003,200300,6/26/2024,5/3/2028
923,451,Life,3593,359300,9/1/2024,2/19/2026
924,451,Life,1591,159100,7/27/2022,2/2/2026
925,451,Motor,1540,154000,4/18/2020,4/9/2025
926,452,Life,4917,491700,5/30/2022,10/21/2026
927,453,Life,3229,322900,5/27/2024,8/13/2025
928,453,Motor,960,96000,7/4/2022,6/17/2026
929,453,Life,4960,496000,8/16/2021,1/6/2026
930,454,Motor,1977,197700,6/5/2023,6/3/2027
931,455,Motor,2174,217400,3/2/2022,10/1/2024
932,456,Health,2035,203500,7/25/2020,9/21/2022
933,457,Health,1228,122800,8/28/2023,7/4/2025
934,457,Motor,1881,188100,7/27/2023,12/12/2027
935,458,Health,2054,205400,9/26/2022,10/5/2024
936,459,Health,2715,271500,6/23/2023,3/6/2026
937,459,Life,2572,257200,11/18/2020,8/23/2025
938,459,Life,1691,169100,11/14/2023,2/8/2025
939,460,Life,4586,458600,10/27/2020,11/10/2021
940,460,Motor,4814,481400,6/18/2024,8/28/2028
941,461,Motor,2194,219400,3/23/2021,4/29/2025
942,461,Life,2885,288500,9/28/2022,9/27/2025
943,461,Health,4857,485700,10/21/2021,6/17/2024
944,462,Health,3093,309300,3/21/2023,12/3/2024
945,462,Motor,543,54300,2/21/2024,1/26/2029
946,463,Health,4606,460600,12/30/2022,7/27/2025
947,464,Life,4561,456100,5/20/2024,11/29/2027
948,464,Motor,4574,457400,2/13/2023,5/4/2024
949,465,Health,509,50900,12/9/2020,2/4/2025
950,466,Motor,4105,410500,6/20/2020,4/23/2023
951,466,Life,2752,275200,11/24/2022,12/26/2023
952,466,Motor,2630,263000,6/11/2024,5/25/2028
953,467,Life,3275,327500,3/29/2021,3/25/2023
954,467,Life,2491,249100,10/7/2021,9/30/2026
955,467,Life,1616,161600,3/3/2021,1/14/2025
956,468,Life,510,51000,9/2/2021,8/20/2024
957,468,Health,1386,138600,11/26/2024,11/2/2026
958,468,Health,653,65300,6/6/2024,7/2/2025
959,469,Health,3939,393900,4/8/2020,5/12/2021
960,470,Life,3713,371300,3/18/2020,7/23/2022
961,471,Life,2517,251700,7/2/2020,9/25/2024
962,471,Health,3270,327000,5/19/2020,6/8/2023
963,472,Motor,3775,377500,12/14/2024,12/9/2028
964,472,Motor,2263,226300,12/15/2021,7/29/2025
965,473,Motor,3906,390600,7/6/2020,9/21/2021
966,473,Health,3485,348500,9/5/2021,12/11/2023
967,474,Life,2585,258500,10/17/2021,1/1/2023
968,474,Life,4106,410600,2/7/2023,9/5/2024
969,474,Life,2983,298300,10/5/2024,2/7/2026
